combo_id,status,error_type,error_msg,traceback_short,duration_s,cagr,total_return,max_drawdown,sharpe_ratio,volatility,num_trades,calmar_ratio,closed_trades_count,wins_count,losses_count,win_rate,gross_pnl,avg_win,avg_loss,atr_stop_count,hard_stop_trigger_count,pct_time_hard_stop,missing_risk_events,score,is_active,rejection_no_signal,rejection_blocked_risk,rejection_size_zero,rejection_price_missing,rejection_other,kelly.cap_factor,max_drawdown.hard_limit_pct,max_drawdown.size_multiplier_soft,max_drawdown.soft_limit_pct,stop_loss.atr_multiplier,stop_loss.min_stop_pct
83578a30c17d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.08,2.0,0.02
90f7a4cd3164,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.08,2.0,0.02
a7ba7b95a053,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.08,2.0,0.02
cdf13abadc48,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.08,2.0,0.02
7f8a4cb5236b,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.08,2.0,0.02
34ae485cdeaf,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.08,2.0,0.02
3ba5a13a4e2d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.08,2.0,0.02
401f78d99db3,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.08,2.0,0.02
0e736050c5cd,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.08,2.0,0.02
ed6c4cb15e85,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.08,2.0,0.02
8398c5eed2aa,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.08,2.0,0.02
586d92e8ecce,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.08,2.0,0.02
a6f45441198b,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.05,2.0,0.03
14ffa0618ebe,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.05,2.0,0.03
7d64c9d4ac97,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.05,2.0,0.03
a1fb37867b63,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.05,2.0,0.03
a04dcce7e47c,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.05,2.0,0.03
ad0d9dbc478a,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.05,2.0,0.03
3b08932e700e,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.05,2.0,0.03
4815de677507,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.05,2.0,0.03
48b8e8614b63,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.05,2.0,0.03
547eac98b5b2,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.05,2.0,0.03
f64c452c9232,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.05,2.0,0.03
d6c210a1cb33,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.05,2.0,0.03
6bce128cc97d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.05,2.0,0.03
c493d6a8286a,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.05,2.0,0.03
cd16c334caa4,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.05,2.0,0.03
d2b79f90cb77,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.05,2.0,0.03
e23c7db16587,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.05,2.0,0.03
4bb25ba14e62,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.05,2.0,0.03
7c885ebffa63,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.08,2.0,0.03
937fc7556688,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.08,2.0,0.03
cc0b60c2d494,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.08,2.0,0.03
0ed444ef7575,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.08,2.0,0.03
be7ef0771865,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.08,2.0,0.03
adee803c6cd8,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.08,2.0,0.03
085e471d9243,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.08,2.0,0.03
1749275cee89,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.08,2.0,0.03
ec9976a0def2,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.08,2.0,0.03
8f35fd0065a6,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.08,2.0,0.03
c96a2966b541,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.08,2.0,0.03
e386ec8bdcea,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.08,2.0,0.03
3d24b5eeaf59,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.08,2.0,0.03
33777a52c823,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.08,2.0,0.03
a8659805777d,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.08,2.0,0.03
16f13ecbf0ca,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.08,2.0,0.03
61c72af9d121,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.08,2.0,0.03
234cbe89272f,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.08,2.0,0.03
59f7bb070e3d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.05,2.5,0.02
1b69b36c9a8d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.05,2.5,0.02
dbb11ea647ea,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.05,2.5,0.02
634647c54f0d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.05,2.5,0.02
843fb65c837d,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.05,2.5,0.02
c737ee461210,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.05,2.5,0.02
2351b882cb2a,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.05,2.5,0.02
a46e903e7699,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.05,2.5,0.02
c9374d5f6de8,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.05,2.5,0.02
1f568ba2a6a7,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.05,2.5,0.02
72148a6125a5,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.05,2.5,0.02
4056e2358633,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.05,2.5,0.02
ba642e93aea5,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.05,2.5,0.02
6877ea5241ac,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.05,2.5,0.02
1605082efecc,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.05,2.5,0.02
e766b989e847,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,1.0,0.05,2.5,0.02
bb4d0aa4337a,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,1.0,0.05,2.5,0.02
ec84742fd80c,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,1.0,0.05,2.5,0.02
4e067f3e3456,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.5,0.08,2.5,0.02
3a899b30cf39,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.5,0.08,2.5,0.02
5c86fec2aa8d,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.5,0.08,2.5,0.02
787d8febe8ce,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,0.7,0.08,2.5,0.02
e0a42532211c,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,0.7,0.08,2.5,0.02
ad11448803c1,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,0.7,0.08,2.5,0.02
138d9d3ac6fb,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.1,1.0,0.08,2.5,0.02
92b252da6800,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.1,1.0,0.08,2.5,0.02
53bcdeb6f32d,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.1,1.0,0.08,2.5,0.02
28c1f7f2015f,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.5,0.08,2.5,0.02
b5e4e7146798,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.5,0.08,2.5,0.02
74ac200396ea,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.5,0.08,2.5,0.02
f4c724766cd6,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.3,0.15,0.7,0.08,2.5,0.02
90453a4646e9,ok,,,,0.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.0,False,0,0,0,0,1,0.5,0.15,0.7,0.08,2.5,0.02
767563ba6e90,ok,,,,0.01,0.14256043935313234,0.14256043935313234,-0.09925819605695263,1.0701731221533393,0.1333210302668017,4,1.4362586165814824,0,0,0,0.0,0,0.0,0.0,0,0,0.0,False,0.9925660477444767,True,0,0,0,0,0,0.7,0.15,0.7,0.08,2.5,0.02
